,win,분당 킬,분당 어시,분당 데스,퍼블유무,퍼블어시유무,분당 얻은 골드,분당 피해량,분당 cc건시간,분당 CS,분당 죽은시간,분당 시야점수
56241,False,0.29,0.35,0.32,False,False,374.73,771.3,0.27,2.0,12.58,0.51
56246,True,0.16,0.13,0.32,False,False,371.7,311.75,0.08,2.0,11.81,0.43
56251,True,0.45,0.09,0.05,False,False,493.45,542.35,0.18,1.0,1.58,1.17
56256,False,0.14,0.14,0.27,False,False,328.62,384.97,0.5,1.0,5.91,0.68
56261,True,0.2,0.0,0.12,False,False,330.2,349.37,0.28,0.0,2.72,0.85
56266,False,0.2,0.2,0.36,False,False,360.76,322.7,1.22,2.0,9.61,0.93
56271,True,0.12,0.48,0.2,False,False,369.13,376.81,0.48,1.0,4.14,0.56
56276,False,0.12,0.24,0.32,False,True,342.0,456.35,0.12,1.0,10.13,0.8
56281,False,0.58,0.14,0.27,False,False,508.78,845.56,0.17,1.0,10.01,0.48
56286,True,0.14,0.27,0.27,False,False,353.65,398.22,0.89,1.0,6.14,1.61
56291,True,0.56,0.21,0.21,False,False,524.99,1097.51,0.48,1.0,8.09,0.61
56296,False,0.27,0.37,0.34,False,False,450.03,973.24,0.66,3.0,12.31,0.37
56301,False,0.28,0.31,0.22,False,False,371.16,650.15,0.52,0.0,6.85,0.59
56306,True,0.25,0.59,0.34,False,False,405.64,696.3,2.28,1.0,12.25,0.83
56311,False,0.15,0.46,0.25,False,False,353.52,495.38,0.93,1.0,7.34,0.62
56316,True,0.4,0.59,0.19,False,False,437.81,822.53,2.01,1.0,5.73,0.81
56321,True,0.56,0.4,0.24,False,False,571.35,938.15,0.2,1.0,5.67,0.44
56326,False,0.08,0.16,0.28,False,False,291.63,339.92,0.6,1.0,7.36,0.12
56331,True,0.33,0.2,0.17,False,False,405.14,785.1,0.39,1.0,5.78,0.75
56336,False,0.08,0.28,0.2,False,False,348.4,636.87,0.81,2.0,5.14,0.53
56339,False,0.03,0.39,0.25,False,False,270.16,391.66,1.17,1.0,6.87,1.4
56341,True,0.25,0.36,0.11,False,False,413.43,400.5,0.39,1.0,3.8,0.9
56346,False,0.04,0.32,0.29,False,False,284.89,180.12,0.39,1.0,8.13,0.36
56351,True,0.23,0.26,0.0,True,False,417.79,341.71,0.86,2.0,0.0,0.49
56356,False,0.0,0.07,0.2,False,False,263.43,194.73,1.75,2.0,5.27,0.26
56361,False,0.11,0.14,0.36,False,False,295.01,525.46,0.14,2.0,9.22,0.61
56366,True,0.36,0.07,0.07,False,False,486.26,384.12,0.07,2.0,2.93,0.76
56371,False,0.07,0.2,0.44,False,False,300.3,501.68,0.34,2.0,12.12,0.91
56376,True,0.77,0.27,0.13,False,False,667.36,1056.48,0.71,3.0,4.57,1.21
56381,True,0.47,0.3,0.21,True,False,574.6,856.21,0.26,4.0,3.87,0.34
56386,False,0.17,0.3,0.34,False,False,452.89,658.94,0.34,2.0,9.66,0.47
56391,False,0.38,0.12,0.29,False,False,421.84,580.66,0.12,1.0,11.04,0.65
56396,True,0.21,0.5,0.21,False,False,384.66,524.85,1.03,1.0,6.27,1.91
56401,True,0.38,0.28,0.21,False,False,463.07,675.1,0.76,3.0,6.52,0.59
56406,False,0.14,0.48,0.31,False,False,349.24,833.83,1.66,1.0,9.24,1.28
56411,False,0.3,0.15,0.26,False,False,389.86,562.54,0.19,2.0,8.91,0.89
56416,True,0.19,0.34,0.15,False,False,404.81,359.37,0.52,1.0,4.96,0.71
56421,True,0.2,0.39,0.08,False,False,412.84,568.87,6.54,1.0,2.01,1.1
56426,False,0.2,0.28,0.16,False,False,384.52,483.14,0.67,1.0,4.22,0.67
56431,True,0.2,0.4,0.12,False,False,412.97,499.84,1.16,2.0,4.14,0.76
56436,False,0.16,0.2,0.2,False,False,414.02,418.19,0.16,2.0,3.17,0.52
56441,False,0.28,0.14,0.39,False,False,416.61,688.77,0.28,1.0,11.97,0.35
56446,True,0.46,0.18,0.18,False,False,455.47,807.33,0.25,1.0,5.56,0.46
56451,False,0.09,0.14,0.37,False,False,323.46,356.28,0.51,1.0,8.94,0.56
56456,True,0.79,0.19,0.05,False,False,685.43,810.2,0.19,3.0,1.91,0.56
56461,False,0.15,0.23,0.3,False,False,361.55,690.16,1.63,2.0,9.0,1.67
56466,True,0.42,0.38,0.15,False,False,496.28,777.43,5.78,2.0,3.5,0.95
56471,True,0.16,0.36,0.29,False,False,370.48,554.22,0.29,0.0,8.83,1.39
56476,False,0.32,0.19,0.39,False,False,398.67,597.77,0.78,1.0,10.25,0.61
56481,True,0.38,0.46,0.08,True,False,480.99,642.35,1.58,2.0,2.29,0.55
56486,False,0.03,0.16,0.27,False,False,290.44,254.78,0.93,1.0,7.48,0.35
56491,False,0.18,0.25,0.25,False,False,381.97,538.09,0.11,2.0,9.3,0.75
56496,True,0.32,0.46,0.21,True,False,430.28,582.89,0.99,1.0,5.29,0.96
56501,False,0.07,0.25,0.21,False,False,323.61,389.51,1.21,1.0,7.4,1.1
56506,True,0.32,0.36,0.14,False,False,422.12,663.02,1.17,1.0,5.48,1.99
56511,False,0.0,0.2,0.45,False,False,242.55,262.7,1.05,0.0,8.6,0.4
56516,True,0.2,0.25,0.25,False,True,345.8,398.2,0.1,1.0,5.65,0.5
56521,False,0.12,0.12,0.35,False,False,296.93,318.91,0.55,2.0,7.09,0.83
56526,True,0.39,0.43,0.16,False,True,450.63,620.84,0.28,1.0,5.12,0.91
56531,False,0.28,0.35,0.2,False,False,400.29,773.52,0.79,1.0,10.11,0.79
56536,True,0.29,0.07,0.2,False,False,444.75,634.31,0.24,2.0,9.91,0.68
56541,False,0.21,0.24,0.27,False,False,343.15,492.34,0.64,1.0,8.7,0.79
56546,True,0.12,0.34,0.27,False,False,362.78,354.05,4.06,0.0,9.89,1.1
56551,True,0.44,0.3,0.15,False,False,455.47,723.91,3.55,1.0,5.71,0.65
56556,False,0.27,0.12,0.36,True,False,346.83,617.51,0.21,0.0,11.45,0.47
56561,True,0.41,0.29,0.23,False,False,438.84,750.35,0.65,2.0,9.18,0.93
56566,False,0.21,0.26,0.34,False,False,394.04,396.71,0.29,2.0,10.34,0.67
56571,True,0.1,0.43,0.17,False,False,384.33,374.87,1.07,1.0,4.71,0.94
56576,False,0.07,0.27,0.3,False,False,300.74,363.25,0.13,1.0,9.96,0.74
56581,True,0.29,0.48,0.23,False,False,361.0,616.25,0.65,0.0,6.72,0.68
56586,False,0.1,0.06,0.29,False,False,341.58,416.96,0.26,1.0,9.98,0.94
56592,True,0.39,0.32,0.16,True,False,434.09,1154.02,0.93,2.0,7.81,0.79
56596,False,0.32,0.25,0.23,False,False,412.3,1042.17,0.57,2.0,8.65,0.66
56601,False,0.09,0.18,0.44,False,False,282.31,454.12,0.57,1.0,12.44,0.4
56606,True,0.44,0.35,0.22,False,False,439.83,497.88,0.71,1.0,3.71,0.18
56611,True,0.25,0.25,0.2,True,False,392.7,527.37,0.64,1.0,3.5,1.13
56616,False,0.25,0.3,0.35,False,False,383.43,545.81,0.54,1.0,9.42,0.59
56621,True,0.31,0.09,0.0,False,False,425.4,428.94,0.27,1.0,0.0,0.63
56628,False,0.04,0.04,0.27,False,False,276.7,159.77,0.0,1.0,8.15,0.4
56631,True,0.53,0.28,0.22,False,False,472.62,1046.96,0.22,1.0,7.55,1.25
56636,False,0.53,0.22,0.31,True,False,465.51,767.1,1.0,1.0,8.04,0.47
56641,True,0.22,0.16,0.11,False,False,366.45,201.51,0.86,0.0,2.2,0.75
56646,False,0.11,0.22,0.32,False,True,378.44,264.57,0.59,1.0,6.77,0.38
56651,True,0.25,0.95,0.14,False,False,443.21,930.14,2.33,1.0,3.84,0.18
56656,False,0.25,0.18,0.39,False,False,316.14,532.68,0.39,0.0,11.63,0.14
56661,True,0.29,0.29,0.11,False,False,394.6,328.87,0.58,0.0,3.06,0.33
56666,False,0.29,0.15,0.22,False,False,347.5,557.16,0.51,1.0,7.95,0.87
56671,True,0.06,0.23,0.18,False,False,345.37,84.48,0.29,0.0,3.81,1.05
56676,False,0.18,0.23,0.18,False,False,320.26,195.67,0.76,1.0,3.81,0.53
56681,True,0.36,0.2,0.08,False,False,443.5,610.45,0.68,1.0,2.5,0.72
56685,False,0.08,0.2,0.32,False,False,282.64,305.01,4.29,1.0,9.42,0.44
56691,False,0.39,0.45,0.21,False,False,454.44,643.83,5.17,2.0,6.45,0.56
56696,True,0.3,0.36,0.42,False,False,356.91,679.91,0.89,1.0,12.54,0.39
56697,True,0.15,0.39,0.12,False,True,351.62,554.09,1.6,4.0,3.63,0.71
56701,False,0.19,0.19,0.23,False,False,381.12,422.18,0.23,2.0,6.52,0.42
56706,True,0.27,0.27,0.08,True,False,460.69,488.48,1.63,2.0,1.55,0.64
56711,True,0.27,0.27,0.1,False,True,408.18,564.94,0.9,1.0,1.2,1.04
56716,False,0.13,0.17,0.17,False,False,320.93,373.72,0.97,1.0,3.91,0.63
56721,False,0.13,0.18,0.27,False,False,321.03,332.6,0.54,1.0,5.38,0.9
56726,True,0.85,0.18,0.09,True,False,712.06,1326.82,0.58,3.0,2.78,0.67
56731,False,0.03,0.17,0.34,False,False,230.01,174.21,0.3,1.0,9.52,0.7
56736,True,0.47,0.07,0.03,False,False,515.9,475.52,5.6,2.0,0.91,0.8
56741,False,0.17,0.26,0.21,False,False,400.21,434.76,0.86,1.0,6.86,0.99
56746,True,0.56,0.13,0.17,True,False,502.91,732.23,0.64,1.0,5.79,0.86
56751,False,0.26,0.22,0.33,False,False,379.87,517.2,1.14,2.0,9.42,0.59
56756,True,0.55,0.22,0.18,False,False,520.02,882.47,0.51,1.0,4.73,0.62
56761,True,0.17,0.13,0.04,False,False,397.78,551.98,0.65,2.0,1.18,0.87
56766,False,0.22,0.22,0.17,False,False,358.92,452.94,0.78,2.0,3.66,0.48
56771,True,0.46,0.42,0.12,False,False,482.92,933.32,0.83,2.0,2.37,0.21
56776,False,0.17,0.12,0.33,False,False,303.61,493.56,1.5,0.0,9.47,0.46
56781,False,0.38,0.05,0.33,False,False,411.91,533.85,1.22,0.0,10.13,0.98
56786,True,0.52,0.47,0.09,False,False,525.88,969.85,0.75,2.0,2.34,0.8
56791,False,0.39,0.31,0.26,False,False,391.84,842.93,0.26,1.0,8.04,0.59
56796,True,0.56,0.13,0.31,False,False,548.6,1345.29,0.51,1.0,12.79,0.56
56801,True,0.41,0.18,0.18,False,False,420.98,624.34,0.96,0.0,4.72,1.0
56806,False,0.18,0.11,0.26,False,False,364.12,357.04,0.22,1.0,6.71,0.52
56811,False,0.28,0.09,0.37,False,False,466.47,915.83,1.09,3.0,13.36,0.34
56816,True,0.16,0.31,0.12,True,False,378.15,429.32,0.53,2.0,4.31,0.66
56821,True,0.11,0.48,0.15,False,False,364.39,340.3,0.84,1.0,5.61,0.51
56826,False,0.07,0.29,0.18,False,True,342.24,367.77,0.29,1.0,6.12,0.95
56831,False,0.22,0.32,0.4,False,False,329.28,441.62,0.79,1.0,11.52,0.65
56836,True,0.11,0.18,0.25,False,False,321.44,336.35,0.47,1.0,6.53,0.65
56841,False,0.09,0.23,0.33,False,False,295.25,378.91,0.33,1.0,8.85,0.74
56846,True,0.28,0.19,0.09,False,False,432.12,406.1,1.07,3.0,1.72,0.61
56851,False,0.12,0.08,0.36,False,False,304.73,411.64,0.72,1.0,7.03,0.99
56856,True,0.2,0.4,0.0,False,False,477.99,532.9,6.67,2.0,0.0,0.95
56861,True,0.2,0.3,0.05,False,False,431.28,258.75,0.35,2.0,1.49,1.09
56866,False,0.0,0.0,0.2,False,False,273.72,165.1,0.55,2.0,2.43,0.45
56869,False,0.0,0.0,0.2,False,False,152.7,24.79,0.05,0.0,2.18,0.3
56871,False,0.19,0.1,0.24,False,False,417.6,456.97,0.44,2.0,10.61,0.36
56876,True,0.1,0.24,0.15,False,False,351.72,801.67,1.43,1.0,5.12,1.99
56881,False,0.12,0.12,0.18,False,False,333.17,146.85,0.54,0.0,3.84,0.24
56886,True,0.6,0.3,0.18,False,False,545.11,792.02,0.48,1.0,3.96,0.9
56891,False,0.11,0.17,0.36,False,True,312.96,404.45,0.53,1.0,13.1,0.73
56896,True,0.14,0.14,0.22,False,False,347.05,464.79,0.42,2.0,7.44,0.59
56904,True,0.28,0.39,0.2,False,False,485.98,871.13,0.43,1.0,5.65,0.55
56906,False,0.12,0.43,0.32,False,True,295.3,452.37,1.26,1.0,7.74,0.39
56911,False,0.0,0.0,0.41,False,False,236.07,213.47,0.78,1.0,8.17,0.55
56916,True,0.64,0.41,0.09,True,False,478.13,908.08,0.37,2.0,1.6,0.87
56921,False,0.11,0.08,0.19,True,False,311.11,236.35,0.45,1.0,5.88,0.79
56926,True,0.11,0.23,0.15,False,False,326.33,534.73,0.98,1.0,4.41,1.21
56931,False,0.29,0.32,0.15,False,True,428.95,502.97,0.73,2.0,3.58,0.87
56936,True,0.29,0.12,0.29,False,False,422.17,589.95,0.09,1.0,8.94,0.58
56941,True,0.2,0.73,0.23,False,False,397.6,721.79,0.8,1.0,6.86,0.5
56946,False,0.1,0.37,0.27,False,False,357.23,387.24,1.37,1.0,7.73,0.7
56951,False,0.28,0.31,0.2,False,False,462.91,893.29,0.66,3.0,7.68,0.2
56956,True,0.31,0.49,0.15,False,False,452.51,739.98,1.51,1.0,5.57,0.43
56961,False,0.26,0.18,0.16,False,True,390.66,874.6,0.47,1.0,5.48,0.73
56966,True,0.52,0.23,0.18,False,False,557.78,1485.4,1.04,3.0,7.8,0.42
56971,False,0.09,0.28,0.4,False,False,282.14,442.84,1.5,1.0,12.35,0.52
56976,True,0.76,0.34,0.0,False,False,592.29,1328.35,0.24,2.0,0.0,1.01
56981,False,0.17,0.21,0.31,False,False,366.46,599.79,0.59,2.0,8.12,1.22
56986,True,0.14,0.28,0.17,False,False,401.22,523.82,0.45,1.0,5.0,1.04
56991,True,0.24,0.48,0.16,False,False,410.48,666.32,0.84,1.0,3.88,0.76
56996,False,0.56,0.12,0.28,True,False,465.84,807.52,1.68,1.0,7.88,0.76
57000,False,0.12,0.32,0.29,False,False,337.08,530.33,1.27,1.0,9.66,0.69
57006,True,0.23,0.63,0.14,False,False,440.31,655.1,1.7,1.0,5.97,0.81
57011,True,0.0,0.09,0.06,False,False,315.02,172.18,0.39,1.0,2.49,0.89
57016,False,0.27,0.24,0.15,False,False,436.21,714.46,1.19,3.0,4.71,0.3
57021,True,0.73,0.12,0.24,True,False,601.1,1214.6,0.4,2.0,9.37,0.61
57026,False,0.24,0.12,0.21,False,False,365.84,428.63,0.24,1.0,7.15,0.58
57031,False,0.17,0.08,0.28,False,False,332.11,476.16,0.14,0.0,10.09,0.79
57036,True,0.2,0.79,0.14,False,False,401.71,676.58,0.84,1.0,5.43,0.56
57041,False,0.0,0.0,0.0,False,False,321.54,62.15,0.0,0.0,0.0,0.31
57045,True,0.0,0.0,0.0,False,False,326.15,208.0,0.62,0.0,0.0,0.31
57050,True,0.17,0.66,0.36,False,False,347.48,642.51,1.3,1.0,9.96,0.19
57055,False,0.19,0.22,0.22,False,False,322.4,579.64,0.77,1.0,7.09,1.27
57060,True,0.0,0.53,0.1,False,False,337.19,299.61,1.26,1.0,1.99,0.19
57065,False,0.19,0.44,0.29,False,False,385.12,372.29,1.7,2.0,5.88,0.49
57070,True,0.36,0.26,0.07,False,False,449.49,557.9,0.49,1.0,2.67,0.49
57075,False,0.1,0.26,0.16,False,False,310.52,508.7,0.69,1.0,6.86,0.53
57080,False,0.14,0.62,0.21,False,False,376.26,581.15,1.65,0.0,6.58,0.76
57085,True,0.14,0.17,0.21,False,False,322.54,379.88,0.96,1.0,4.76,0.96
57090,True,0.16,0.37,0.16,False,False,390.05,367.95,0.49,2.0,5.44,0.61
57095,False,0.12,0.25,0.41,False,False,315.68,269.79,0.12,1.0,8.96,0.33
57100,True,0.22,0.12,0.24,True,False,365.52,499.1,0.24,1.0,6.93,1.05
57105,False,0.34,0.22,0.15,False,False,412.45,907.59,0.05,1.0,6.05,0.61
57110,True,0.06,0.22,0.19,False,False,332.06,285.02,0.34,1.0,6.01,0.75
57115,False,0.31,0.25,0.13,False,False,406.41,830.81,1.78,1.0,3.5,0.78
57120,True,0.19,0.08,0.11,False,False,407.96,271.3,0.08,1.0,4.67,1.04
57125,False,0.25,0.11,0.19,False,False,366.27,654.46,0.6,1.0,6.26,0.74
57130,False,0.08,0.12,0.4,False,True,269.1,536.47,1.08,1.0,8.85,0.72
57135,True,0.44,0.4,0.08,False,False,523.5,733.63,0.68,1.0,1.6,0.76
57140,False,0.0,0.11,0.27,False,False,246.5,210.61,0.11,1.0,4.32,0.49
57145,True,0.27,0.22,0.05,False,True,451.09,278.45,0.38,1.0,1.48,0.66
57150,False,0.06,0.19,0.19,False,False,346.6,217.28,0.31,1.0,3.24,0.75
57155,True,0.25,0.62,0.19,False,True,406.61,538.24,0.56,1.0,2.25,0.62
57162,False,0.08,0.04,0.21,False,False,295.45,202.52,0.5,2.0,5.62,0.62
57165,True,0.5,0.17,0.0,False,True,522.44,627.69,0.25,2.0,0.0,0.91
57170,True,0.19,0.37,0.22,False,False,347.19,452.1,0.11,0.0,6.41,0.82
57175,False,0.04,0.19,0.11,False,False,295.34,181.82,0.48,1.0,4.32,0.3
57180,False,0.31,0.26,0.24,False,False,369.29,806.08,1.34,2.0,6.87,0.58
57185,True,0.18,0.37,0.34,False,False,351.17,398.82,0.55,1.0,13.03,0.94
57190,False,0.18,0.52,0.25,False,False,347.73,399.66,0.61,1.0,8.34,0.71
57195,True,0.49,0.18,0.18,False,False,436.2,747.85,0.25,0.0,6.16,0.55
57200,False,0.24,0.3,0.24,False,False,435.35,954.78,0.95,2.0,9.95,0.82
57205,True,0.15,0.26,0.21,False,False,365.46,514.25,1.25,1.0,10.21,0.82
57210,False,0.19,0.19,0.57,False,False,300.61,616.02,0.96,0.0,14.79,0.69
57215,True,0.5,0.73,0.11,False,True,528.05,913.79,1.07,1.0,3.79,0.88
57221,True,0.14,0.37,0.19,False,False,423.92,381.5,0.46,1.0,4.91,0.7
57225,False,0.32,0.14,0.23,False,False,415.62,432.22,0.42,2.0,5.56,0.32
57230,True,0.38,0.38,0.1,False,False,452.08,635.9,0.79,1.0,2.89,0.62
57235,False,0.14,0.45,0.34,False,False,314.73,361.03,1.55,1.0,10.33,0.45
57240,False,0.29,0.25,0.11,False,False,427.79,742.64,0.58,2.0,2.39,0.51
57245,True,0.25,0.29,0.14,False,True,391.38,495.18,0.43,1.0,3.66,0.62
57250,False,0.13,0.52,0.36,False,False,333.63,704.16,1.5,1.0,13.99,0.67
57255,True,0.28,0.39,0.17,False,False,410.11,926.05,2.15,1.0,8.52,1.59
57260,False,0.78,0.2,0.28,True,False,590.55,1745.95,0.45,2.0,10.15,0.95
57265,True,0.22,0.34,0.25,False,False,387.05,495.54,0.39,1.0,8.19,0.5
57270,False,0.0,0.31,0.0,False,True,344.65,76.76,0.0,0.0,0.0,0.0
57274,True,0.0,0.0,0.0,False,False,350.46,0.0,0.0,0.0,0.0,0.0
57279,False,0.22,0.35,0.3,False,False,352.39,506.22,1.48,1.0,7.48,0.7
57284,True,0.3,0.57,0.17,False,False,485.39,988.78,1.17,2.0,3.78,0.57
57289,False,0.06,0.06,0.26,False,False,309.17,406.03,0.64,1.0,6.35,0.26
57294,True,0.32,0.13,0.06,False,False,399.74,356.28,0.45,1.0,1.92,1.09
57299,False,0.2,0.0,0.28,False,False,355.66,591.7,0.24,1.0,7.51,0.9
57304,True,0.28,0.79,0.08,False,False,495.79,777.54,1.18,2.0,1.18,1.06
57309,False,0.14,0.2,0.2,False,False,326.94,555.75,0.95,1.0,6.82,0.54
57314,True,0.27,0.51,0.24,False,False,397.32,691.92,0.98,1.0,8.14,0.92
57319,True,0.56,0.53,0.15,False,False,488.37,744.35,1.05,1.0,3.53,0.68
57324,False,0.08,0.23,0.6,False,False,241.58,279.4,0.53,0.0,13.43,0.64
57329,True,0.17,0.43,0.07,False,False,383.16,413.2,0.97,1.0,2.04,0.53
57334,False,0.27,0.17,0.23,False,False,365.04,534.39,1.84,0.0,6.42,0.64
57339,True,0.05,0.33,0.16,False,True,290.86,370.94,1.2,0.0,4.79,1.7
57344,False,0.19,0.14,0.22,False,False,351.3,483.26,1.04,1.0,6.24,0.68
57349,False,0.2,0.13,0.13,False,False,330.43,546.8,0.22,1.0,4.81,0.89
57354,True,0.11,0.43,0.11,False,False,348.99,563.89,1.28,1.0,4.88,1.34
57359,False,0.06,0.19,0.44,False,True,261.52,388.43,0.32,1.0,10.59,0.73
57364,True,0.35,0.51,0.13,False,False,427.77,646.31,1.74,1.0,2.41,2.44
57369,True,0.17,0.14,0.07,False,True,351.99,338.9,0.41,1.0,1.03,1.03
57374,False,0.1,0.21,0.24,False,False,331.01,364.74,4.35,1.0,5.38,0.99
57379,False,0.12,0.0,0.31,False,False,286.62,157.75,0.56,0.0,4.12,0.12
57384,True,0.06,0.38,0.06,False,False,331.62,257.38,0.56,0.0,1.31,0.31
57389,True,0.33,0.16,0.0,False,False,362.17,232.53,0.82,1.0,0.0,0.9
57394,False,0.08,0.24,0.41,False,False,277.66,348.96,0.77,1.0,9.54,0.73
57402,False,0.23,0.26,0.16,False,False,318.64,533.06,0.62,1.0,4.85,0.98
57404,True,0.16,0.36,0.26,False,False,395.94,450.23,0.49,2.0,6.52,0.33
57409,False,0.04,0.04,0.2,False,False,223.19,186.1,0.62,0.0,5.07,0.62
57414,True,0.08,0.08,0.0,False,False,344.3,185.21,0.62,1.0,0.0,2.07
57419,False,0.11,0.0,0.34,False,False,302.7,308.09,0.63,0.0,7.18,0.69
57424,True,0.23,0.29,0.17,False,False,352.35,304.65,1.21,0.0,3.73,0.52
57429,True,0.23,0.29,0.12,False,False,389.99,427.68,1.53,0.0,5.35,0.81
57434,False,0.4,0.17,0.2,False,False,463.61,1319.58,0.81,2.0,6.02,0.49
57439,True,0.32,0.07,0.04,False,False,396.64,277.55,0.43,0.0,1.55,0.72
57444,False,0.22,0.11,0.22,False,False,360.65,639.21,1.26,1.0,7.47,0.4
57449,False,0.16,0.23,0.2,False,False,341.12,751.59,0.09,2.0,7.08,0.87
57454,True,0.11,0.71,0.11,False,False,371.9,574.5,0.73,1.0,5.17,0.8
57459,True,0.43,0.37,0.26,False,False,482.97,1083.46,1.35,1.0,9.13,0.46
57464,False,0.2,0.46,0.32,False,False,324.06,436.92,1.21,1.0,10.68,0.34
57469,True,0.35,0.7,0.32,False,False,426.66,545.2,1.36,1.0,8.84,0.54
57474,False,0.38,0.44,0.38,False,True,453.06,1262.47,0.38,2.0,12.33,0.19
57479,False,0.42,0.25,0.11,False,False,421.67,566.05,0.67,2.0,2.38,0.91
57484,True,0.07,0.14,0.14,False,False,241.79,241.86,0.6,1.0,3.85,1.16
57489,True,0.23,0.62,0.16,False,False,460.33,523.35,0.56,1.0,5.43,1.54
57494,False,0.1,0.29,0.39,False,False,308.31,363.37,1.28,1.0,10.76,0.88
57499,True,0.4,0.11,0.0,False,False,551.92,460.17,0.17,4.0,0.0,0.4
57504,False,0.11,0.11,0.4,False,False,301.81,408.7,0.45,1.0,8.08,0.45
57509,True,0.15,0.0,0.0,False,False,336.87,115.71,0.0,0.0,0.0,0.46
57513,False,0.08,0.0,0.23,False,False,240.82,143.63,0.15,0.0,3.34,0.38
57518,False,0.14,0.42,0.18,False,False,406.9,523.64,1.05,2.0,5.64,0.84
57523,True,0.14,0.39,0.21,False,False,389.46,683.29,1.09,1.0,8.02,1.4
57528,True,0.49,0.16,0.13,False,False,483.75,716.22,0.82,1.0,3.95,0.29
57533,False,0.33,0.26,0.23,True,False,433.54,837.98,1.34,2.0,8.38,0.55
57538,False,0.04,0.35,0.31,False,False,264.63,427.41,1.35,0.0,9.78,0.54
57543,True,0.69,0.31,0.15,False,False,550.89,897.42,0.62,2.0,3.46,0.35
57548,True,0.44,0.39,0.11,False,True,509.9,436.87,0.72,2.0,3.17,0.89
57553,False,0.06,0.28,0.33,False,False,289.49,244.72,0.56,1.0,7.23,0.78
57558,True,0.42,0.31,0.14,False,False,448.21,817.66,0.35,1.0,3.95,0.62
57563,False,0.17,0.24,0.21,False,False,349.81,457.34,1.21,1.0,5.65,1.8
57568,False,0.14,0.17,0.25,False,False,283.59,337.43,0.06,1.0,8.79,1.19
57573,True,0.19,0.3,0.22,False,True,391.43,531.74,0.67,2.0,8.87,0.94
57574,True,0.08,0.33,0.28,True,False,297.03,617.74,1.77,3.0,10.59,1.08
57578,False,0.0,0.0,0.3,False,False,269.06,169.18,0.12,1.0,6.16,0.6
57583,True,0.3,0.24,0.0,False,False,430.63,423.26,0.42,1.0,0.0,0.91
57588,False,0.2,0.4,0.2,False,False,367.31,707.93,1.28,1.0,7.31,0.68
57593,True,0.35,0.33,0.28,False,False,453.52,979.45,0.88,1.0,10.51,0.8
57598,False,0.04,0.35,0.27,False,False,313.45,206.41,1.02,1.0,6.41,0.43
57603,True,0.2,0.51,0.2,False,True,408.92,479.0,3.64,1.0,5.01,0.82
57608,False,0.34,0.11,0.11,False,False,369.69,463.14,0.19,1.0,2.91,0.42
57613,True,0.11,0.31,0.15,False,False,346.32,390.08,1.26,0.0,2.64,0.38
57618,True,0.19,0.1,0.1,False,False,326.04,218.01,0.48,0.0,1.16,0.39
57623,False,0.1,0.19,0.0,False,False,356.34,124.69,0.29,1.0,0.0,0.58
57628,True,0.06,0.06,0.13,False,False,334.95,283.11,0.1,1.0,3.43,0.6
57633,False,0.29,0.22,0.32,False,False,441.37,736.41,0.76,3.0,11.43,0.51
57638,False,0.18,0.18,0.25,False,False,361.21,546.3,0.67,2.0,5.88,0.39
57643,True,0.14,0.39,0.07,False,False,384.52,513.28,0.71,1.0,1.98,1.06
57648,True,0.25,0.31,0.09,True,False,374.88,569.23,0.19,0.0,3.52,0.66
57653,False,0.13,0.16,0.22,False,False,274.54,246.34,0.31,1.0,4.93,0.75
57658,False,0.14,0.14,0.11,False,False,324.15,329.76,0.29,1.0,2.75,0.43
57663,True,0.07,0.25,0.07,False,False,351.67,360.86,0.4,1.0,1.16,0.51
57668,True,0.31,0.26,0.17,False,False,411.57,614.09,0.49,1.0,6.53,0.94
57673,False,0.29,0.26,0.34,False,False,405.95,608.96,0.26,1.0,12.08,0.37
57678,True,0.47,0.39,0.08,False,True,600.51,890.66,0.91,3.0,2.44,0.95
57683,False,0.28,0.28,0.24,False,False,384.9,426.49,1.42,1.0,6.98,0.39
57688,False,0.11,0.06,0.25,False,False,312.66,257.72,0.39,1.0,8.07,0.62
57693,True,0.14,0.17,0.08,False,False,335.5,400.87,0.31,1.0,2.73,0.79
57698,True,0.52,0.26,0.22,True,False,511.38,706.47,0.22,1.0,5.3,1.0
57703,False,0.0,0.13,0.17,False,False,203.21,101.43,0.52,0.0,2.48,0.09
57708,False,0.06,0.0,0.17,False,False,247.84,127.09,0.56,1.0,2.47,0.62
57713,True,0.39,0.06,0.06,False,False,436.34,227.82,0.79,1.0,0.67,0.5
57718,False,0.39,0.25,0.28,False,False,466.87,696.86,0.22,1.0,8.27,1.46
57723,True,0.64,0.31,0.17,True,False,482.09,1239.83,0.34,1.0,5.49,0.67
57728,False,0.25,0.36,0.29,False,False,400.54,500.68,0.5,1.0,6.39,0.79
57733,True,0.18,0.46,0.25,False,True,364.64,597.57,1.07,1.0,6.64,1.04
57738,True,0.16,0.22,0.19,False,False,381.44,578.67,0.3,2.0,7.39,0.62
57743,False,0.24,0.49,0.24,False,False,438.64,650.71,0.9,3.0,8.21,0.46
57748,True,0.45,0.19,0.22,False,False,446.39,655.58,0.67,1.0,7.18,0.52
57754,False,0.0,0.26,0.48,False,False,269.42,405.17,0.41,1.0,12.46,0.86
