,win,분당 킬,분당 어시,분당 데스,퍼블유무,퍼블어시유무,분당 얻은 골드,분당 피해량,분당 cc건시간,분당 CS,분당 죽은시간,분당 시야점수
60903,False,0.0,0.0,0.04,False,False,193.5,147.0,1.06,3.0,1.15,0.13
60908,True,0.04,0.13,0.08,False,False,407.39,582.41,0.04,7.0,3.27,0.81
60913,True,0.37,0.29,0.08,False,False,471.93,620.78,0.49,7.0,2.66,0.45
60918,False,0.04,0.16,0.33,False,False,300.61,653.52,0.74,5.0,7.95,0.9
60923,True,0.12,0.41,0.17,False,False,403.23,560.0,0.25,5.0,3.93,0.83
60928,False,0.37,0.04,0.41,False,False,403.11,740.83,0.79,5.0,12.34,0.29
60933,True,0.31,0.2,0.22,False,False,464.78,817.5,0.33,6.0,10.77,1.33
60938,False,0.18,0.18,0.27,False,False,393.63,618.52,0.75,5.0,10.93,0.75
60943,True,0.1,0.2,0.31,False,False,271.71,471.87,0.13,2.0,6.99,0.44
60948,False,0.28,0.05,0.23,False,False,351.19,721.34,0.28,5.0,8.86,0.59
60953,True,0.09,0.19,0.13,False,False,426.67,562.12,0.25,6.0,6.03,0.92
60958,False,0.13,0.25,0.19,False,False,392.01,698.9,0.41,6.0,6.31,0.47
60963,False,0.06,0.37,0.37,False,False,264.37,547.11,1.06,3.0,13.34,0.29
60968,True,0.26,0.29,0.14,False,False,448.46,800.43,0.49,5.0,7.1,0.52
60973,False,0.15,0.25,0.28,False,False,362.74,613.96,1.32,4.0,9.38,0.52
60978,True,0.25,0.74,0.18,False,False,432.59,505.87,1.08,4.0,5.04,0.8
60983,True,0.59,0.14,0.0,False,True,590.94,756.88,0.36,8.0,0.0,0.41
60988,False,0.05,0.05,0.5,False,False,287.5,295.97,0.27,5.0,11.82,0.82
60993,True,0.2,0.2,0.23,True,False,340.58,848.72,0.82,5.0,8.93,0.46
60998,False,0.07,0.16,0.23,False,False,293.46,792.54,1.8,5.0,5.56,0.52
61003,False,0.37,0.0,0.0,False,False,400.47,422.52,0.37,7.0,0.0,0.0
61008,True,0.0,0.0,0.37,False,False,279.07,624.39,0.65,6.0,6.73,0.28
61013,True,0.4,0.12,0.04,False,False,441.3,823.87,0.2,5.0,0.57,0.49
61018,False,0.0,0.04,0.32,False,True,267.48,282.85,0.08,5.0,8.86,0.4
61023,True,0.16,0.31,0.25,False,False,374.02,830.48,0.78,5.0,8.87,0.37
61028,False,0.19,0.19,0.22,False,False,400.72,533.17,0.12,5.0,8.03,0.47
61033,False,0.0,0.0,0.24,False,False,291.16,365.79,0.36,6.0,9.48,0.36
61038,True,0.15,0.06,0.0,False,False,448.62,348.29,0.12,8.0,0.0,0.76
61043,False,0.05,0.09,0.14,False,False,286.71,285.69,0.6,5.0,4.04,0.42
61048,True,0.14,0.09,0.05,False,True,416.03,377.88,0.33,6.0,1.67,0.51
61053,False,0.08,0.16,0.28,False,False,326.88,502.86,0.64,6.0,7.55,0.44
61058,True,0.16,0.0,0.08,False,False,457.65,333.32,0.28,7.0,1.83,0.56
61063,True,0.26,0.06,0.06,False,False,466.17,588.86,1.03,6.0,2.91,0.42
61068,False,0.03,0.06,0.23,False,False,318.27,304.52,0.58,6.0,6.26,0.45
61073,False,0.08,0.08,0.52,False,False,342.69,466.69,0.89,6.0,13.73,0.56
61078,True,0.72,0.36,0.08,True,False,670.56,1343.54,1.33,7.0,3.18,0.89
61083,False,0.21,0.33,0.21,False,True,330.28,789.23,0.65,4.0,9.91,0.49
61088,True,0.33,0.21,0.26,False,False,442.2,860.96,0.91,5.0,11.31,2.03
61093,False,0.14,0.17,0.24,False,False,293.25,503.86,1.04,4.0,5.22,0.45
61098,True,0.24,0.38,0.1,False,False,363.97,464.81,0.59,4.0,3.62,1.08
61103,True,0.41,0.28,0.39,False,False,411.6,886.47,0.98,3.0,13.79,0.93
61108,False,0.23,0.49,0.26,False,False,340.11,933.52,1.65,4.0,9.3,0.36
61113,True,0.17,0.14,0.24,False,False,314.79,535.13,0.68,5.0,7.14,0.68
61118,False,0.07,0.2,0.24,False,False,286.02,462.91,0.24,4.0,8.19,0.58
61123,True,0.5,0.1,0.1,True,False,505.01,880.02,1.1,7.0,4.35,0.43
61128,False,0.1,0.13,0.27,False,False,327.48,406.04,0.23,5.0,5.18,0.6
61136,False,0.0,0.15,0.35,False,False,230.91,236.36,0.71,2.0,7.78,0.3
61138,True,0.15,0.2,0.1,False,False,392.93,357.42,1.06,4.0,1.77,0.3
61143,False,0.1,0.17,0.17,False,False,296.02,344.68,0.87,4.0,4.05,0.4
61148,True,0.03,0.33,0.17,False,False,374.33,914.46,0.7,7.0,5.66,0.3
61153,True,0.47,0.36,0.13,False,False,544.55,1272.82,0.44,6.0,4.89,0.67
61158,False,0.08,0.31,0.28,False,False,295.63,439.87,0.75,4.0,9.22,0.57
61163,False,0.23,0.04,0.23,False,False,369.11,643.3,0.49,6.0,5.84,0.27
61168,True,0.11,0.49,0.15,True,False,446.15,470.89,0.3,5.0,3.8,1.44
61173,False,0.07,0.07,0.26,False,False,257.65,293.53,0.78,4.0,4.18,0.39
61178,True,0.65,0.07,0.07,True,False,577.58,760.39,0.39,8.0,0.78,0.46
61183,False,0.04,0.18,0.36,False,False,325.45,476.71,0.27,5.0,8.93,0.09
61188,True,0.49,0.09,0.09,False,False,535.55,687.12,0.49,7.0,3.68,0.67
61193,True,0.28,0.47,0.09,False,False,533.73,965.83,1.19,8.0,2.5,0.31
61198,False,0.12,0.19,0.44,False,False,366.77,533.26,0.47,5.0,12.23,0.19
61203,True,0.29,0.29,0.21,False,False,461.18,743.58,0.86,7.0,5.69,0.61
61208,False,0.18,0.07,0.18,False,False,459.21,725.58,0.93,7.0,5.65,0.79
61213,True,0.39,0.21,0.09,False,False,488.5,1033.18,0.47,6.0,0.52,0.47
61218,False,0.04,0.09,0.3,False,False,293.78,393.91,1.29,5.0,8.93,0.39
61223,True,0.22,0.31,0.13,False,False,401.07,394.95,0.49,6.0,4.25,0.54
61228,False,0.27,0.0,0.18,False,False,423.16,837.46,1.34,6.0,4.07,0.85
61233,True,0.16,0.08,0.24,False,False,412.43,398.91,0.08,7.0,8.22,0.45
61238,False,0.24,0.08,0.16,False,False,433.97,538.34,0.2,6.0,4.9,0.49
61243,False,0.11,0.17,0.33,True,False,352.92,554.57,0.22,4.0,12.58,0.42
61248,True,0.14,0.36,0.33,False,False,379.54,551.67,0.64,5.0,11.25,0.81
61253,True,0.37,0.2,0.2,False,False,439.87,995.11,0.94,4.0,6.71,0.47
61258,False,0.13,0.1,0.17,False,False,447.42,359.09,0.17,8.0,5.83,0.1
61263,False,0.06,0.16,0.25,False,False,343.5,589.51,0.32,6.0,7.09,0.38
61268,True,0.29,0.25,0.1,False,False,440.51,671.94,2.16,5.0,2.99,0.67
61273,False,0.24,0.1,0.24,False,True,439.67,810.06,0.92,7.0,7.68,0.34
61278,True,0.34,0.24,0.24,False,False,455.23,401.41,0.68,8.0,2.63,0.53
61283,True,0.27,0.15,0.15,True,False,372.2,550.75,0.32,6.0,6.23,1.21
61288,False,0.12,0.15,0.35,False,False,376.4,688.89,0.32,7.0,12.02,0.74
61293,False,0.09,0.09,0.3,False,False,328.65,789.19,1.12,5.0,8.08,0.33
61298,True,0.36,0.09,0.09,True,False,440.74,866.52,0.36,5.0,3.16,0.94
61303,False,0.17,0.06,0.14,False,False,397.54,678.74,0.75,7.0,5.56,0.7
61308,True,0.26,0.06,0.14,False,False,450.71,657.63,0.61,6.0,5.53,0.93
61313,False,0.14,0.11,0.14,False,False,380.9,710.69,0.6,7.0,5.36,0.8
61318,True,0.09,0.09,0.14,False,False,377.34,731.61,0.31,6.0,5.33,1.68
61323,False,0.12,0.08,0.23,False,False,367.42,492.85,0.58,6.0,5.02,0.23
61328,True,0.23,0.12,0.04,False,False,425.23,778.85,0.78,6.0,1.71,0.78
61333,True,0.31,0.14,0.17,False,False,464.22,922.65,0.52,7.0,6.42,0.52
61338,False,0.03,0.1,0.38,False,False,319.27,441.08,1.33,6.0,13.44,0.45
61343,True,0.29,0.39,0.22,False,False,380.18,763.41,0.79,5.0,6.79,0.9
61348,False,0.07,0.11,0.29,False,False,316.8,436.98,0.57,6.0,8.19,0.5
61353,False,0.0,0.0,0.5,False,False,236.04,235.03,0.57,4.0,9.5,0.06
61358,True,0.38,0.25,0.0,False,True,459.81,375.6,0.06,6.0,0.0,0.94
61363,True,0.51,0.31,0.16,False,False,559.37,1078.81,0.86,7.0,2.49,0.7
61368,False,0.12,0.16,0.47,False,False,316.17,599.38,1.01,6.0,11.94,0.39
61373,False,0.07,0.1,0.13,False,False,394.27,346.37,0.17,7.0,5.43,0.57
61378,True,0.23,0.27,0.07,False,False,540.43,591.73,0.1,7.0,2.7,0.43
61383,False,0.31,0.27,0.23,False,False,401.92,836.55,1.37,5.0,6.65,0.2
61388,True,0.27,0.2,0.31,False,False,450.82,717.67,1.64,6.0,10.63,0.23
61393,True,0.43,0.23,0.23,False,False,491.88,1342.11,0.88,5.0,7.89,1.14
61398,False,0.14,0.23,0.26,True,False,330.71,1009.72,1.2,5.0,8.29,0.51
61403,True,0.34,0.03,0.03,False,False,478.82,387.56,0.06,7.0,0.43,1.13
61408,False,0.12,0.15,0.12,True,False,357.98,807.42,0.52,6.0,4.26,0.64
61413,True,0.23,0.17,0.11,False,False,421.07,670.24,0.94,6.0,4.79,1.08
61420,False,0.34,0.23,0.29,False,False,484.12,852.91,0.43,7.0,7.87,0.66
61423,True,0.09,0.56,0.09,False,False,333.93,303.74,1.29,5.0,2.71,0.6
61428,False,0.0,0.21,0.17,False,False,260.48,279.9,1.55,5.0,6.23,0.43
61433,True,0.21,0.38,0.17,False,False,357.23,583.61,1.26,5.0,4.57,0.38
61438,False,0.29,0.21,0.25,False,False,434.59,771.15,0.08,6.0,6.58,0.67
61443,True,0.4,0.2,0.1,False,False,422.39,754.78,1.04,5.0,4.41,0.9
61448,False,0.03,0.17,0.37,False,False,277.44,428.21,0.77,5.0,10.19,0.4
61453,False,0.12,0.29,0.08,False,True,336.19,756.31,1.16,5.0,0.87,0.7
61458,True,0.17,0.12,0.25,False,False,351.39,753.13,0.21,6.0,6.17,0.99
61463,False,0.06,0.42,0.3,False,False,231.93,536.31,1.27,1.0,9.85,0.42
61468,True,0.21,0.66,0.06,False,False,428.79,672.75,0.79,4.0,1.81,0.97
61473,False,0.11,0.25,0.31,False,False,338.24,832.28,0.56,5.0,11.44,0.27
61483,False,0.14,0.25,0.23,False,False,314.23,524.38,0.42,4.0,8.77,1.1
61488,True,0.2,0.45,0.17,False,False,390.04,911.65,0.42,5.0,7.07,0.54
61493,False,0.17,0.17,0.23,False,False,312.5,635.31,0.73,4.0,5.45,1.09
61498,True,0.2,0.3,0.2,False,False,337.09,670.21,0.89,4.0,8.1,0.6
61503,False,0.21,0.1,0.28,False,False,363.96,763.55,1.03,6.0,8.47,0.76
61508,True,0.17,0.24,0.1,False,False,417.76,600.65,2.2,7.0,3.48,0.79
61513,True,0.12,0.35,0.12,False,False,409.88,667.54,0.62,5.0,2.97,0.35
61518,False,0.04,0.51,0.35,False,True,260.94,640.43,1.68,3.0,7.73,0.86
61523,True,0.34,0.1,0.05,False,False,473.99,710.29,1.01,7.0,0.77,0.43
61528,False,0.05,0.0,0.14,False,False,293.94,257.93,0.05,7.0,4.33,0.67
61533,True,0.28,0.22,0.25,False,False,435.36,774.68,2.38,6.0,7.26,0.62
61538,False,0.53,0.22,0.22,False,False,548.27,1235.61,0.31,7.0,4.69,0.25
61543,False,0.08,0.19,0.38,False,False,277.45,700.26,0.57,4.0,11.3,0.49
61548,True,0.3,0.19,0.11,False,False,446.92,606.16,0.45,6.0,2.64,0.19
61553,True,0.55,0.16,0.08,False,False,580.13,910.48,0.62,6.0,2.42,1.21
61558,False,0.16,0.16,0.35,True,False,393.3,665.25,0.31,6.0,10.4,0.43
61563,False,0.12,0.12,0.48,False,False,309.73,517.24,0.32,5.0,10.93,0.68
61568,True,0.4,0.24,0.24,True,False,480.75,802.69,0.4,7.0,8.24,0.36
61573,True,0.35,0.24,0.2,False,False,482.64,1110.73,1.4,5.0,8.74,0.38
61578,False,0.07,0.35,0.27,False,False,348.12,483.44,0.31,3.0,8.67,0.4
61583,True,0.45,0.18,0.09,True,False,488.97,1010.54,0.81,5.0,3.05,0.22
61588,False,0.04,0.18,0.4,False,False,282.06,447.71,0.22,4.0,11.12,0.45
61593,True,0.21,0.21,0.05,False,False,409.51,812.44,1.95,6.0,1.8,0.41
61598,False,0.0,0.1,0.31,False,False,236.35,358.66,0.41,4.0,6.58,0.77
61603,True,0.0,0.09,0.0,False,False,304.19,302.91,0.09,6.0,0.0,0.34
61608,False,0.0,0.09,0.09,False,False,288.03,179.91,0.0,6.0,2.31,0.6
61613,True,0.43,0.4,0.2,True,False,458.18,913.34,0.54,4.0,9.26,0.6
61618,False,0.0,0.14,0.37,False,False,267.35,416.95,0.62,4.0,9.17,0.97
61623,False,0.28,0.28,0.23,True,False,453.93,776.5,0.73,6.0,8.7,0.71
61628,True,0.28,0.17,0.25,False,False,432.2,634.58,0.31,5.0,8.47,0.9
61633,True,0.25,0.25,0.18,False,False,363.89,576.21,1.54,4.0,6.57,0.57
61638,False,0.11,0.21,0.36,False,False,267.5,546.21,0.25,3.0,11.5,0.39
61643,False,0.18,0.33,0.33,False,False,377.0,1002.51,1.0,4.0,11.65,0.15
61648,True,0.21,0.42,0.27,False,False,396.01,788.17,2.39,4.0,8.23,0.85
61653,False,0.04,0.33,0.21,False,False,302.06,399.18,0.66,6.0,6.22,0.58
61658,True,0.25,0.21,0.12,False,False,473.01,490.61,0.54,8.0,3.63,0.91
61663,False,0.28,0.11,0.25,True,False,475.08,941.07,0.28,6.0,8.21,0.7
61668,True,0.17,0.08,0.2,False,False,368.07,468.38,0.64,5.0,6.36,1.18
61673,False,0.32,0.13,0.19,False,True,373.62,668.44,1.23,5.0,2.85,0.65
61678,True,0.13,0.19,0.45,False,False,298.19,394.04,0.13,4.0,7.58,0.39
61683,False,0.4,0.23,0.28,False,False,415.65,873.37,0.42,5.0,9.0,0.54
61688,True,0.37,0.31,0.2,False,True,429.32,1012.51,1.08,4.0,8.21,0.23
61693,True,0.47,0.12,0.16,False,False,510.01,904.28,1.1,6.0,5.57,0.47
61698,False,0.04,0.12,0.39,False,False,252.55,325.27,0.67,3.0,11.77,0.35
61703,False,0.07,0.11,0.33,False,False,343.45,462.21,0.7,6.0,8.99,0.74
61708,True,0.44,0.3,0.11,False,False,491.49,932.68,1.59,6.0,1.63,0.44
61713,False,0.14,0.09,0.27,False,False,329.79,375.8,0.96,5.0,5.87,0.96
61718,True,0.09,0.46,0.18,False,True,298.63,452.06,1.1,4.0,5.04,0.78
61723,True,0.04,0.08,0.12,False,False,321.69,381.87,0.33,5.0,3.6,0.37
61728,False,0.2,0.0,0.12,True,False,365.78,467.01,0.61,7.0,3.32,0.45
61733,False,0.23,0.15,0.29,False,False,360.09,607.6,0.96,4.0,11.54,0.58
61738,True,0.23,0.32,0.32,False,False,416.02,763.36,1.08,5.0,12.88,0.44
61743,True,0.07,0.25,0.11,False,False,334.53,371.05,0.4,6.0,3.76,0.76
61748,False,0.07,0.0,0.14,False,False,329.46,399.96,0.33,5.0,3.37,0.51
61753,True,0.25,0.29,0.12,True,False,462.01,709.11,0.9,4.0,4.41,0.45
61758,False,0.0,0.33,0.25,False,False,259.6,293.42,0.37,3.0,3.51,0.49
61763,False,0.03,0.14,0.31,False,False,241.98,362.99,0.69,3.0,9.83,0.03
61768,True,0.28,0.17,0.17,False,False,480.31,736.39,1.28,6.0,6.63,0.94
61773,True,0.08,0.48,0.0,False,False,387.58,416.92,0.8,8.0,0.0,0.48
61778,False,0.04,0.08,0.16,False,False,255.23,346.66,0.6,3.0,5.23,1.09
61783,False,0.09,0.25,0.19,False,False,410.42,482.06,0.75,7.0,5.43,0.84
61788,True,0.22,0.34,0.12,False,False,459.06,1050.76,0.9,7.0,3.93,1.06
61793,False,0.12,0.24,0.36,True,False,341.1,787.43,1.14,5.0,9.21,0.78
61798,True,0.48,0.36,0.18,False,False,525.65,1070.27,1.29,6.0,7.23,1.47
61803,False,0.27,0.15,0.27,False,False,429.21,903.4,0.46,5.0,8.96,1.12
61808,True,0.15,0.3,0.09,False,True,341.45,355.12,0.82,4.0,1.91,0.43
61813,True,0.0,0.22,0.36,False,False,257.23,359.93,0.47,4.0,10.13,0.15
61818,False,0.07,0.33,0.22,False,False,311.44,414.97,0.11,4.0,5.54,0.84
61823,False,0.11,0.23,0.3,False,False,382.35,615.05,0.45,7.0,7.99,0.23
61828,True,0.26,0.3,0.23,False,False,383.11,874.43,0.68,5.0,8.97,0.19
61833,True,0.33,0.26,0.1,False,False,477.4,654.19,0.36,7.0,2.93,0.13
61838,False,0.16,0.0,0.23,False,False,340.63,731.46,0.2,6.0,9.19,0.52
61844,True,0.38,0.26,0.28,True,False,447.73,926.17,0.61,5.0,9.7,0.31
61848,False,0.31,0.09,0.38,False,False,422.37,1129.31,0.35,5.0,14.46,0.92
61853,False,0.05,0.09,0.14,False,False,310.78,457.17,0.84,5.0,6.72,0.82
61858,True,0.21,0.14,0.11,False,False,443.51,725.67,0.57,7.0,5.47,0.89
61863,True,0.29,0.36,0.14,False,False,480.29,775.25,1.25,7.0,5.32,0.64
61868,False,0.11,0.11,0.21,False,False,420.93,385.64,0.89,8.0,6.43,0.57
61873,True,0.28,0.09,0.09,False,False,415.15,755.8,0.56,7.0,3.36,0.56
61878,False,0.09,0.0,0.19,False,False,316.27,249.84,0.09,6.0,6.29,0.65
61883,False,0.13,0.13,0.3,False,True,375.43,663.87,0.67,6.0,7.48,0.57
61888,True,0.1,0.33,0.2,False,False,357.6,493.56,0.5,5.0,5.81,0.6
61893,False,0.09,0.0,0.43,False,False,238.3,197.25,0.28,3.0,9.92,0.14
61899,True,0.62,0.09,0.19,True,False,647.98,1000.62,0.85,8.0,5.7,0.76
61902,True,0.0,0.0,0.11,False,False,274.25,295.03,0.69,5.0,2.56,0.59
61907,False,0.11,0.05,0.05,False,False,312.71,560.42,1.18,6.0,2.03,0.32
61912,True,0.35,0.15,0.04,False,False,542.38,645.34,1.04,8.0,0.38,0.96
61917,False,0.08,0.19,0.35,False,True,289.06,355.85,0.77,5.0,9.79,0.23
61922,True,0.19,0.22,0.22,False,False,371.23,334.73,1.04,5.0,4.42,0.5
61927,False,0.35,0.44,0.19,True,False,502.82,904.8,0.88,7.0,6.28,0.82
61932,True,0.05,0.3,0.03,False,False,280.17,210.65,0.48,3.0,0.97,0.81
61937,False,0.19,0.11,0.19,False,False,402.26,577.91,0.97,7.0,6.89,0.43
61942,False,0.23,0.11,0.31,True,False,437.45,647.86,0.61,7.0,10.53,0.76
61947,True,0.08,0.23,0.19,False,False,285.43,204.31,0.65,4.0,3.2,0.38
61952,True,0.2,0.23,0.27,False,False,367.35,872.25,0.34,4.0,9.77,0.4
61957,False,0.1,0.13,0.27,False,False,342.11,680.37,0.47,5.0,9.03,0.4
61962,True,0.24,0.27,0.21,True,False,419.32,636.63,0.53,5.0,6.78,0.33
61967,False,0.12,0.27,0.15,False,False,328.46,545.24,0.95,4.0,5.09,0.47
61972,False,0.11,0.16,0.47,False,False,291.67,454.93,0.37,3.0,9.96,0.11
61977,True,0.53,0.11,0.05,False,False,469.58,751.82,0.95,6.0,2.0,0.37
61982,True,0.27,0.45,0.27,False,True,454.39,767.07,0.55,6.0,8.57,0.62
61987,False,0.31,0.27,0.21,False,False,467.0,682.45,0.86,6.0,3.84,0.48
61992,True,0.23,0.26,0.28,False,False,432.24,773.79,0.28,6.0,11.2,0.51
61997,False,0.16,0.37,0.32,False,False,341.26,541.56,0.77,4.0,10.53,0.77
62002,False,0.14,0.0,0.27,False,False,321.35,380.27,0.18,4.0,7.93,0.23
62007,True,0.23,0.05,0.09,False,False,448.65,784.46,0.09,7.0,1.94,0.54
62012,False,0.14,0.29,0.22,False,False,386.84,715.14,0.0,5.0,6.94,0.87
62017,True,0.04,0.14,0.18,False,False,350.09,234.69,0.54,6.0,4.59,0.61
62022,False,0.03,0.17,0.17,False,False,314.92,476.59,0.33,6.0,4.18,0.54
62027,True,0.47,0.43,0.13,False,False,534.95,1197.32,1.27,5.0,5.89,0.5
62032,False,0.25,0.11,0.07,False,False,418.63,478.07,0.89,8.0,1.6,0.57
62037,True,0.25,0.21,0.18,False,False,473.21,1139.99,0.5,6.0,5.43,1.03
62042,True,0.09,0.0,0.14,False,False,356.88,384.63,0.55,6.0,4.63,0.83
62047,False,0.18,0.05,0.09,False,False,304.36,560.6,1.15,5.0,2.48,0.32
62052,True,0.1,0.13,0.3,False,False,319.66,501.44,0.18,3.0,11.33,0.93
62059,False,0.33,0.33,0.1,False,False,386.37,734.24,0.71,5.0,6.06,0.86
62062,True,0.11,0.23,0.25,True,False,362.82,551.98,0.58,5.0,11.92,0.88
62067,False,0.18,0.21,0.25,False,False,382.58,584.19,0.78,5.0,11.72,0.97
62072,True,0.17,0.15,0.12,False,False,477.17,851.87,0.23,9.0,4.93,0.61
62077,False,0.06,0.09,0.15,False,False,294.46,297.52,0.47,6.0,6.01,0.47
62082,True,0.37,0.05,0.1,False,False,465.2,541.52,0.58,7.0,3.25,0.58
62087,False,0.05,0.0,0.21,False,False,316.06,188.82,0.1,7.0,5.09,0.47
62092,True,0.32,0.24,0.12,True,False,479.56,570.74,0.28,5.0,2.82,0.52
62097,False,0.04,0.32,0.4,False,False,302.94,523.98,0.32,5.0,8.95,0.28
62102,True,0.66,0.08,0.08,False,False,681.69,1221.67,0.15,8.0,4.83,0.15
62107,False,0.04,0.24,0.26,False,False,288.51,422.93,0.43,4.0,12.56,0.56
62112,False,0.08,0.19,0.23,False,False,277.41,454.82,0.8,4.0,7.66,0.77
62117,True,0.15,0.15,0.23,False,False,413.36,637.44,0.57,6.0,6.05,0.11
62122,True,0.07,0.22,0.26,False,False,394.39,247.68,0.15,6.0,7.23,0.18
62127,False,0.18,0.07,0.33,False,False,364.35,572.51,0.33,5.0,9.26,0.81
62132,False,0.3,0.12,0.24,True,False,362.17,673.6,1.19,4.0,8.3,0.51
62137,True,0.42,0.36,0.21,False,False,541.07,1281.64,0.95,6.0,6.82,0.42
62142,False,0.0,0.04,0.35,False,False,213.45,275.1,0.26,4.0,7.29,0.35
62147,True,0.61,0.22,0.04,True,False,655.01,950.41,0.52,10.0,1.87,0.48
62152,False,0.28,0.1,0.23,False,False,424.18,817.92,0.63,5.0,8.86,0.51
62157,True,0.13,0.25,0.25,False,False,322.46,432.33,0.08,5.0,8.51,0.46
62162,False,0.11,0.25,0.32,False,False,319.66,523.67,0.28,3.0,10.17,0.39
62167,True,0.7,0.07,0.18,False,False,579.35,1345.2,0.35,5.0,5.7,0.42
62172,True,0.1,0.42,0.1,False,False,396.89,498.29,0.36,6.0,3.06,0.52
62177,False,0.1,0.1,0.36,False,False,362.48,761.75,0.21,6.0,8.72,0.73
62184,False,0.31,0.07,0.17,True,False,455.48,748.84,1.05,6.0,6.26,0.44
62187,True,0.07,0.24,0.17,False,False,358.4,517.04,0.14,5.0,4.42,0.58
62192,False,0.19,0.0,0.38,True,False,328.89,492.76,1.14,5.0,10.8,0.38
62197,True,0.34,0.38,0.11,False,False,389.16,818.69,2.08,5.0,3.11,0.15
62202,False,0.0,0.0,0.0,False,False,303.69,131.69,0.0,5.0,0.0,0.0
62206,True,0.0,0.0,0.0,False,False,247.69,0.0,0.0,2.0,0.0,0.31
62211,True,0.16,0.47,0.16,False,True,349.35,843.93,0.31,5.0,6.61,1.07
62216,False,0.18,0.13,0.21,False,False,380.78,568.39,0.49,6.0,8.46,0.57
62221,True,0.2,0.57,0.14,False,True,382.01,763.67,0.26,4.0,4.49,0.82
62226,False,0.09,0.31,0.31,False,False,363.59,713.99,0.0,6.0,12.02,0.85
62231,False,0.17,0.37,0.23,False,False,345.79,784.13,1.0,4.0,6.76,0.37
62236,True,0.57,0.23,0.13,False,False,620.97,1077.67,0.97,7.0,3.23,0.67
62241,True,0.05,0.29,0.27,False,True,344.14,651.3,0.22,5.0,10.23,0.71
62246,False,0.17,0.24,0.15,False,False,365.5,796.27,0.37,6.0,5.26,0.29
62251,True,0.39,0.32,0.1,False,False,411.36,861.62,1.06,4.0,3.93,0.84
62256,False,0.26,0.13,0.19,False,False,433.33,662.58,0.97,6.0,5.12,0.55
62261,True,0.4,0.27,0.18,False,False,518.78,1132.38,1.14,6.0,8.86,0.87
62266,False,0.18,0.29,0.33,False,False,339.64,747.46,1.05,4.0,10.24,0.51
62271,True,0.22,0.04,0.04,False,False,455.62,474.29,0.97,9.0,1.77,0.44
62276,False,0.0,0.0,0.09,False,False,300.4,43.76,0.13,7.0,1.86,0.31
62281,True,0.3,0.23,0.2,False,False,480.58,584.77,0.17,6.0,5.68,0.86
62286,False,0.1,0.1,0.33,False,False,273.45,441.06,0.23,4.0,10.12,0.53
62291,False,0.14,0.26,0.06,False,False,429.5,533.4,0.71,8.0,1.08,0.51
62296,True,0.2,0.2,0.11,True,False,512.27,905.72,0.91,8.0,4.36,0.43
62305,True,0.0,0.0,0.0,False,False,293.5,0.0,0.0,4.0,0.0,0.0
62310,False,0.1,0.33,0.28,False,False,357.69,591.8,0.69,4.0,10.64,0.69
62315,True,0.31,0.05,0.15,False,False,410.72,622.88,0.0,5.0,5.81,0.62
62320,True,0.19,0.13,0.3,False,False,407.21,687.4,0.11,6.0,9.2,0.32
62325,False,0.43,0.05,0.08,False,False,526.07,940.76,0.43,8.0,3.32,0.38
62330,True,0.12,0.41,0.09,False,False,329.12,461.95,1.32,4.0,3.95,2.19
62335,False,0.15,0.26,0.29,True,False,321.19,820.22,1.46,5.0,9.83,0.97
62340,True,0.14,0.17,0.26,False,False,349.48,467.87,0.2,4.0,8.36,0.69
62345,False,0.23,0.32,0.12,False,False,368.51,645.32,1.36,5.0,5.58,0.64
62350,False,0.08,0.0,0.2,False,False,366.2,403.9,0.28,7.0,5.51,0.52
62355,True,0.08,0.12,0.08,False,False,327.36,441.05,0.85,5.0,2.74,0.48
62360,False,0.16,0.05,0.21,False,False,345.8,511.64,0.81,4.0,6.34,0.7
62365,True,0.18,0.26,0.13,False,False,356.42,795.61,1.33,4.0,6.08,0.81
62370,False,0.16,0.46,0.39,False,False,341.76,614.12,0.82,4.0,8.12,0.36
62375,True,0.29,0.33,0.26,False,True,446.54,779.36,0.82,5.0,7.01,0.49
62380,True,0.16,0.42,0.16,False,True,384.93,993.06,1.0,6.0,6.0,0.45
62385,False,0.16,0.1,0.23,False,False,289.06,291.67,0.52,4.0,7.42,0.84
62390,True,0.29,0.22,0.18,False,False,425.66,540.03,0.5,6.0,5.14,0.14
62395,False,0.36,0.04,0.47,False,False,479.16,828.53,1.08,6.0,12.61,0.65
62400,True,0.15,0.25,0.23,True,False,448.62,842.55,0.36,7.0,10.3,0.83
62405,False,0.17,0.28,0.13,False,False,336.05,629.87,1.15,5.0,4.9,0.76
62410,True,0.16,0.16,0.19,False,False,374.13,534.93,0.28,5.0,4.47,0.41
62415,False,0.09,0.31,0.22,False,False,296.6,512.74,0.6,4.0,6.77,0.44
62420,True,0.32,0.38,0.2,False,False,418.85,872.55,1.6,3.0,5.84,0.49
62425,False,0.2,0.23,0.2,True,False,423.21,843.25,0.99,7.0,6.13,0.9
62430,False,0.36,0.14,0.22,False,False,427.7,816.33,0.36,6.0,6.74,0.51
62435,True,0.14,0.48,0.17,False,False,380.72,788.91,0.62,5.0,6.65,0.17
62440,True,0.13,0.1,0.23,False,False,274.13,445.18,0.05,3.0,9.49,0.6
62445,False,0.28,0.13,0.18,False,False,384.82,730.76,0.38,4.0,5.99,0.3
