,win,분당 킬,분당 어시,분당 데스,퍼블유무,퍼블어시유무,분당 얻은 골드,분당 피해량,분당 cc건시간,분당 CS,분당 죽은시간,분당 시야점수
46131,True,0.34,0.34,0.08,False,True,351.39,693.26,0.84,3.0,2.06,0.91
46136,True,0.55,0.14,0.14,False,False,514.66,955.61,0.51,6.0,4.36,0.48
46141,False,0.17,0.24,0.27,False,False,462.48,888.98,2.54,8.0,7.14,0.48
46146,True,0.29,0.29,0.12,False,True,467.31,719.89,0.47,7.0,4.46,0.56
46151,False,0.12,0.09,0.26,False,False,324.59,567.05,0.62,6.0,7.89,0.67
46156,False,0.04,0.19,0.34,False,False,243.53,592.73,0.71,3.0,10.09,0.67
46161,True,0.22,0.56,0.15,False,False,418.86,1177.39,1.87,5.0,4.72,1.01
46166,False,0.09,0.12,0.32,False,False,295.05,765.69,0.78,4.0,9.55,0.38
46171,True,0.55,0.38,0.09,False,False,469.14,957.42,0.78,4.0,1.88,0.38
46175,False,0.19,0.29,0.17,False,False,343.43,602.18,0.58,4.0,6.15,0.6
46181,True,0.29,0.29,0.22,False,False,373.0,901.21,0.46,4.0,7.94,0.97
46186,True,0.36,0.29,0.11,False,False,504.73,956.54,0.9,7.0,3.4,0.58
46191,False,0.14,0.11,0.33,False,False,321.24,371.57,0.0,6.0,8.85,0.51
46196,True,0.15,0.19,0.25,False,False,328.66,618.83,0.04,4.0,12.93,0.42
46201,False,0.46,0.35,0.25,False,False,471.92,1214.03,0.91,5.0,10.23,0.79
46206,True,0.42,0.18,0.09,True,False,427.87,688.24,1.09,3.0,2.43,0.55
46211,False,0.03,0.06,0.3,False,False,283.99,268.86,0.88,4.0,9.04,0.85
46216,False,0.03,0.17,0.31,False,False,330.42,466.11,0.76,6.0,9.81,0.59
46221,True,0.31,0.34,0.11,True,False,456.36,892.64,1.16,7.0,5.19,0.79
46226,False,0.1,0.07,0.17,False,False,286.65,337.61,0.13,5.0,5.0,0.73
46231,True,0.07,0.36,0.07,False,False,388.1,513.09,0.4,7.0,2.35,0.83
46236,True,0.37,0.32,0.11,False,False,397.44,806.25,2.71,3.0,4.85,0.58
46241,False,0.21,0.26,0.4,False,False,363.29,736.81,0.21,4.0,15.02,0.66
46246,True,0.04,0.34,0.21,False,False,331.61,316.0,0.8,5.0,5.54,1.18
46251,False,0.3,0.21,0.3,False,True,409.56,593.31,0.72,6.0,10.41,0.89
46256,False,0.17,0.29,0.31,False,False,384.6,906.24,0.63,6.0,10.44,0.51
46261,True,0.2,0.66,0.11,False,False,393.58,1075.25,1.2,5.0,4.11,0.48
46266,True,0.34,0.22,0.36,True,False,463.82,1278.82,0.67,4.0,16.26,0.29
46271,False,0.4,0.29,0.22,False,False,434.68,1188.82,0.02,5.0,10.02,0.74
46276,False,0.09,0.0,0.17,False,False,296.95,331.73,0.7,6.0,3.05,0.09
46281,True,0.17,0.09,0.09,False,False,506.54,248.82,0.44,8.0,2.62,0.52
46286,False,0.19,0.14,0.32,False,False,323.11,460.84,0.09,4.0,7.89,0.37
46291,True,0.65,0.23,0.05,False,False,658.33,1212.76,1.44,8.0,0.74,0.37
46296,False,0.42,0.21,0.34,False,False,409.37,870.0,1.1,4.0,8.86,0.38
46301,True,0.63,0.17,0.34,False,True,527.17,801.81,0.17,4.0,7.22,0.76
46306,True,0.27,0.18,0.21,False,False,406.19,693.84,0.41,5.0,6.42,0.47
46311,False,0.38,0.24,0.06,True,False,444.26,1176.26,0.71,5.0,2.13,0.74
46316,True,0.28,0.63,0.2,False,False,366.53,1175.02,1.14,3.0,9.04,0.56
46321,False,0.15,0.35,0.3,False,False,350.29,741.53,2.13,4.0,12.57,0.48
46326,True,0.37,0.37,0.06,False,False,436.26,1161.11,0.92,6.0,2.75,0.89
46331,False,0.21,0.24,0.28,False,False,407.83,722.83,1.87,5.0,9.36,0.64
46336,True,0.18,0.25,0.21,False,False,382.86,625.22,0.61,4.0,4.99,1.03
46340,False,0.14,0.21,0.11,False,False,341.79,456.68,0.14,5.0,2.81,0.82
46346,True,0.26,0.19,0.07,False,False,449.78,772.85,0.49,7.0,3.33,0.26
46351,False,0.0,0.11,0.3,False,False,250.49,397.83,0.0,4.0,10.45,0.56
46356,True,0.29,0.43,0.1,False,True,450.89,545.61,0.86,7.0,1.68,0.82
46361,False,0.14,0.1,0.34,False,False,298.94,304.8,0.48,4.0,8.87,0.38
46366,True,0.59,0.31,0.14,False,False,464.78,1120.25,0.07,4.0,5.96,0.9
46371,False,0.12,0.38,0.26,False,False,389.07,1052.14,0.57,6.0,11.31,0.59
46376,True,0.22,0.24,0.27,False,False,386.16,694.99,0.43,5.0,10.77,0.78
46381,False,0.03,0.11,0.16,False,False,257.5,214.25,0.75,4.0,6.11,0.3
46386,False,0.25,0.0,0.31,False,False,323.96,626.87,0.06,5.0,7.18,0.5
46389,True,0.25,0.25,0.0,False,False,369.78,432.82,0.37,5.0,0.0,0.8
46396,False,0.09,0.26,0.2,True,False,337.68,557.32,1.17,6.0,7.49,0.74
46400,True,0.09,0.43,0.03,False,False,397.74,555.37,1.29,7.0,1.29,0.66
46406,True,0.21,0.09,0.09,False,False,398.33,608.66,0.12,7.0,3.96,0.85
46411,False,0.09,0.21,0.12,False,False,372.19,599.82,0.35,8.0,5.43,0.82
46416,False,0.15,0.21,0.36,False,False,338.77,830.19,0.21,5.0,13.4,0.51
46421,True,0.21,0.27,0.24,False,False,402.05,773.36,0.99,6.0,8.43,0.72
46426,True,0.39,0.7,0.13,False,False,423.73,685.29,1.92,4.0,3.35,0.26
46431,False,0.3,0.04,0.39,False,False,371.27,444.45,0.78,4.0,8.79,0.44
46436,True,0.39,0.3,0.26,False,False,427.39,619.46,0.0,5.0,6.16,0.74
46441,False,0.22,0.17,0.26,False,False,356.74,790.51,1.43,6.0,7.46,0.61
46446,False,0.14,0.22,0.27,False,False,361.19,501.21,0.47,5.0,9.2,0.6
46451,True,0.49,0.27,0.16,False,False,540.76,988.0,0.3,6.0,7.11,1.1
46456,False,0.15,0.11,0.37,False,False,318.27,425.81,0.11,5.0,11.75,0.37
46461,True,0.22,0.22,0.07,False,False,382.87,632.39,0.99,5.0,2.56,0.81
46466,False,0.11,0.23,0.23,False,False,332.17,475.83,2.46,6.0,5.71,0.57
46471,True,0.34,0.57,0.11,False,True,442.23,632.74,0.57,6.0,2.17,0.63
46476,True,0.27,0.27,0.1,False,False,441.98,775.73,1.06,6.0,4.1,0.51
46486,False,0.04,0.08,0.25,False,False,339.67,678.58,0.59,7.0,6.83,0.63
46491,True,0.3,0.34,0.08,False,False,421.71,780.94,0.93,7.0,3.46,1.01
46496,True,0.26,0.4,0.15,False,False,409.25,646.35,0.51,7.0,5.18,0.4
46501,False,0.22,0.11,0.29,False,False,365.48,505.07,0.07,6.0,9.59,0.73
46506,True,0.07,0.53,0.25,False,False,315.28,429.01,0.63,4.0,8.1,0.6
46511,False,0.25,0.28,0.21,False,False,427.5,532.22,0.56,7.0,5.18,0.63
46516,True,0.52,0.37,0.0,False,False,489.68,865.59,1.11,6.0,0.0,0.48
46521,False,0.04,0.11,0.41,False,False,252.16,391.42,0.0,4.0,11.65,0.63
46526,True,0.2,0.29,0.03,False,False,425.36,960.38,1.45,7.0,1.19,1.05
46531,False,0.06,0.15,0.26,False,False,284.9,308.17,0.0,5.0,10.99,0.81
46536,True,0.27,0.2,0.27,False,False,367.36,601.78,0.0,4.0,9.45,0.91
46541,False,0.2,0.13,0.27,False,False,382.32,581.78,0.54,5.0,9.34,0.54
46546,False,0.06,0.24,0.09,False,False,357.51,439.07,1.21,5.0,3.9,0.42
46551,True,0.12,0.36,0.12,False,False,371.82,624.28,0.27,6.0,4.26,0.54
46556,False,0.25,0.23,0.16,False,False,369.16,776.82,0.93,5.0,6.86,0.68
46561,True,0.14,0.3,0.23,False,False,330.64,810.66,0.57,4.0,7.5,1.23
46566,True,0.14,0.09,0.05,False,False,433.01,272.45,0.32,6.0,1.62,0.51
46571,False,0.14,0.14,0.32,False,False,306.89,661.49,0.88,5.0,8.0,0.37
46576,False,0.18,0.47,0.24,False,False,333.76,814.25,0.59,5.0,7.72,0.5
46581,True,0.44,0.44,0.27,False,False,484.54,1423.74,0.47,5.0,9.1,0.95
46586,True,0.1,0.41,0.2,True,False,365.94,492.93,0.81,5.0,4.37,0.36
46591,False,0.1,0.15,0.25,False,False,289.58,459.79,0.81,5.0,4.47,0.61
46596,False,0.05,0.2,0.35,False,False,282.96,306.24,0.81,5.0,9.28,0.56
46601,True,0.56,0.05,0.05,False,False,522.82,877.03,0.25,7.0,1.77,0.56
46606,True,0.27,0.27,0.14,False,False,407.15,497.59,0.41,6.0,2.6,0.5
46611,False,0.18,0.14,0.36,False,False,330.71,435.22,0.82,4.0,8.52,0.59
46616,False,0.18,0.33,0.26,False,False,329.23,376.04,0.51,4.0,7.8,0.81
46621,True,0.18,0.29,0.22,False,False,330.84,641.32,1.03,4.0,7.03,0.66
46626,False,0.28,0.16,0.12,False,False,354.86,728.22,0.6,5.0,5.33,0.6
46631,True,0.24,0.16,0.2,False,False,416.16,465.13,0.52,7.0,4.5,0.04
46636,True,0.12,0.3,0.22,False,False,326.55,753.03,1.16,4.0,8.69,0.92
46641,False,0.4,0.27,0.25,False,False,459.0,938.39,1.19,5.0,9.96,0.4
46646,True,0.09,0.09,0.17,False,False,389.76,402.39,0.13,7.0,5.38,0.94
46651,False,0.47,0.04,0.21,False,False,499.83,877.04,0.68,8.0,5.63,0.55
46656,False,0.0,0.26,0.37,False,False,268.37,364.32,0.64,5.0,10.68,0.34
46661,True,0.15,0.56,0.07,False,False,327.77,546.4,1.31,3.0,2.36,0.41
46666,True,0.16,0.51,0.04,False,True,394.5,396.15,0.63,7.0,0.24,0.63
46671,False,0.12,0.04,0.24,False,False,349.47,193.76,0.27,6.0,7.46,0.86
46676,False,0.2,0.11,0.23,False,False,299.39,465.76,0.23,4.0,8.01,1.0
46679,True,0.2,0.2,0.23,False,False,370.67,954.81,0.91,5.0,9.19,0.68
46686,False,0.18,0.04,0.22,False,False,288.07,297.18,0.04,3.0,6.78,0.26
46691,True,0.13,0.44,0.04,False,False,378.96,597.89,1.63,7.0,0.7,0.53
46696,True,0.45,0.31,0.07,False,False,500.14,836.13,0.21,6.0,2.74,0.48
46701,False,0.17,0.14,0.17,False,False,365.55,719.01,0.48,7.0,5.21,0.96
46706,True,0.49,0.23,0.2,False,False,450.5,1038.74,0.66,4.0,7.67,0.84
46712,False,0.14,0.23,0.29,True,False,318.11,830.52,0.61,4.0,9.0,0.63
46716,True,0.23,0.37,0.05,False,False,382.99,452.22,0.5,5.0,1.65,0.91
46721,False,0.09,0.05,0.18,False,False,394.7,301.46,0.64,8.0,4.21,0.27
46726,False,0.34,0.15,0.46,False,False,419.95,474.39,0.3,4.0,10.9,0.42
46729,True,0.91,0.46,0.23,False,True,687.73,1946.31,0.34,7.0,6.23,0.65
46736,False,0.6,0.19,0.19,False,False,591.49,1261.95,0.11,8.0,7.03,0.27
46741,True,0.41,0.19,0.22,False,False,487.4,1195.91,0.66,6.0,8.81,0.27
46746,False,0.12,0.22,0.37,False,False,304.18,592.86,0.12,5.0,11.63,0.55
46751,True,0.68,0.03,0.12,True,False,616.58,1464.92,0.58,8.0,4.92,0.62
46756,True,0.52,0.44,0.28,False,True,479.88,1109.82,0.84,5.0,8.7,0.48
46766,True,0.4,0.58,0.15,False,False,428.36,714.74,1.09,5.0,3.94,0.69
46771,False,0.26,0.11,0.29,True,False,396.46,627.74,0.04,5.0,8.36,0.51
46776,False,0.14,0.21,0.28,True,False,292.02,554.39,0.88,5.0,7.67,0.42
46781,True,0.21,0.35,0.28,False,False,336.58,755.76,1.26,4.0,7.04,0.39
46786,True,0.06,0.48,0.16,False,False,310.78,601.99,0.9,4.0,5.65,1.15
46791,False,0.35,0.22,0.22,False,False,425.7,897.72,0.1,5.0,8.02,0.29
46796,True,0.62,0.51,0.11,False,False,505.33,766.91,1.53,5.0,3.51,0.68
46801,False,0.06,0.11,0.68,False,False,279.09,438.81,0.62,4.0,14.62,0.11
46806,False,0.38,0.03,0.16,False,False,483.16,891.9,0.79,7.0,4.54,0.67
46811,True,0.29,0.41,0.13,False,False,503.72,933.61,1.11,8.0,3.53,0.54
46816,False,0.14,0.19,0.22,False,False,336.51,787.54,1.47,5.0,9.05,0.65
46821,True,0.3,0.22,0.16,False,False,435.51,943.33,0.55,5.0,6.95,0.49
46826,False,0.13,0.08,0.34,False,False,299.15,401.27,0.64,5.0,9.36,0.3
46831,True,0.64,0.13,0.08,True,False,534.97,1077.56,0.21,6.0,3.13,0.59
46836,True,0.43,0.43,0.11,True,False,432.71,1199.89,1.56,4.0,4.09,0.8
46841,False,0.03,0.14,0.4,False,False,276.94,443.41,0.34,4.0,11.39,0.51
46846,False,0.33,0.15,0.24,False,False,390.57,701.58,0.0,5.0,10.26,0.62
46851,True,0.42,0.3,0.18,False,False,458.36,815.47,0.45,5.0,7.02,0.57
46856,True,0.28,0.04,0.08,False,False,417.91,655.77,0.2,6.0,2.54,0.4
46861,False,0.04,0.16,0.28,False,False,366.2,188.29,0.16,7.0,8.13,0.48
46866,True,0.25,0.21,0.04,False,False,420.56,649.73,0.7,7.0,1.45,0.5
46871,False,0.12,0.21,0.17,False,False,374.43,888.33,0.12,7.0,4.55,0.41
46876,False,0.0,0.14,0.18,False,False,324.35,421.24,0.4,8.0,6.76,0.11
46881,True,0.43,0.29,0.11,False,False,518.24,922.4,0.18,7.0,3.36,0.83
46886,False,0.24,0.33,0.37,False,False,379.98,890.36,0.81,6.0,9.6,0.45
46891,True,0.24,0.41,0.24,False,False,432.87,842.88,1.63,7.0,8.34,0.57
46896,True,0.03,0.17,0.31,False,False,263.75,285.57,0.0,4.0,9.81,0.59
46901,False,0.06,0.2,0.25,False,False,303.66,373.99,0.14,4.0,9.41,0.62
46906,True,0.35,0.46,0.05,False,False,403.29,515.24,1.62,5.0,1.62,0.81
46911,False,0.2,0.05,0.35,False,False,329.01,496.05,0.61,4.0,9.47,0.51
46916,False,0.13,0.17,0.34,False,False,294.27,628.25,0.25,5.0,10.2,1.1
46921,True,0.51,0.08,0.08,False,False,500.51,872.81,0.55,6.0,2.4,0.67
46926,True,0.16,0.21,0.21,False,False,304.52,497.86,0.48,3.0,7.56,0.71
46931,False,0.34,0.26,0.05,False,False,418.97,1081.82,1.56,6.0,1.51,1.0
46936,False,0.1,0.05,0.24,False,False,325.04,408.12,1.0,7.0,5.84,0.86
46941,True,0.48,0.19,0.14,False,False,399.24,669.79,0.14,6.0,3.9,0.81
46946,False,0.17,0.2,0.09,False,False,372.64,702.94,0.26,6.0,4.26,0.51
46950,True,0.03,0.23,0.2,True,False,310.35,469.75,0.31,4.0,7.35,0.97
46955,False,0.24,0.1,0.27,False,False,405.06,555.04,0.51,6.0,7.38,0.57
46960,True,0.47,0.1,0.2,False,False,500.44,937.45,0.13,6.0,6.94,0.37
46965,True,0.44,0.65,0.11,True,False,475.36,919.99,1.31,5.0,2.83,0.4
46970,False,0.15,0.29,0.47,False,False,309.92,742.22,1.85,3.0,12.06,0.55
46975,False,0.03,0.24,0.14,False,False,311.55,313.72,0.38,6.0,4.02,0.56
46980,True,0.07,0.21,0.14,True,False,326.63,279.29,0.73,5.0,4.23,0.56
46985,True,0.27,0.37,0.16,False,False,437.05,546.56,1.23,7.0,2.3,0.43
46990,False,0.11,0.05,0.21,True,False,351.95,595.09,0.53,8.0,4.86,0.16
46995,True,0.11,0.27,0.14,False,False,381.63,782.17,0.49,7.0,4.82,0.95
47000,False,0.05,0.08,0.19,False,False,282.38,457.26,0.41,4.0,8.27,0.49
47005,False,0.16,0.2,0.2,False,False,338.5,1038.11,0.75,5.0,4.91,0.49
47010,True,0.36,0.23,0.1,False,False,549.37,877.35,0.0,8.0,4.62,1.66
47015,False,0.04,0.11,0.3,False,False,292.29,430.32,0.6,5.0,8.88,0.38
47020,True,0.34,0.11,0.19,False,False,405.86,713.57,1.74,6.0,6.2,0.6
47025,False,0.22,0.17,0.27,True,False,302.16,581.75,0.0,3.0,10.66,0.51
47030,True,0.27,0.1,0.17,False,False,362.77,1044.39,0.29,4.0,5.66,0.34
47035,False,0.0,0.0,0.22,False,False,249.49,155.63,0.29,5.0,3.36,0.51
47040,True,0.22,0.29,0.07,False,False,462.94,409.72,0.95,7.0,0.0,0.07
47045,True,0.36,0.04,0.24,False,False,430.18,518.93,0.04,5.0,6.72,0.49
47050,False,0.36,0.28,0.2,False,True,440.86,887.78,0.57,6.0,4.61,0.65
47054,False,0.0,0.1,0.19,False,False,282.85,384.79,0.0,7.0,2.03,0.39
47059,True,0.0,0.19,0.1,False,False,314.44,316.47,1.07,6.0,2.03,0.29
47064,False,0.24,0.21,0.41,False,False,352.63,552.39,1.24,4.0,11.26,0.65
47069,True,0.17,0.72,0.21,False,False,411.71,574.22,1.1,4.0,4.74,0.76
47074,True,0.26,0.28,0.03,False,False,401.14,968.37,0.6,6.0,1.28,1.03
47079,False,0.11,0.03,0.11,False,False,426.82,500.68,0.17,8.0,3.93,0.65
47084,False,0.23,0.07,0.3,False,False,326.88,534.12,0.13,5.0,10.26,0.5
47089,True,0.27,0.4,0.1,False,False,394.03,904.68,1.03,5.0,4.02,1.1
47094,True,0.19,0.13,0.25,False,False,404.42,436.69,0.73,5.0,8.71,1.05
47099,False,0.1,0.29,0.25,False,False,322.1,430.75,0.79,5.0,8.93,0.64
47104,False,0.2,0.1,0.37,False,False,346.42,507.87,0.71,4.0,12.66,0.44
47109,True,0.24,0.37,0.17,False,True,357.7,594.83,1.08,4.0,5.87,0.47
47114,False,0.2,0.05,0.24,True,False,337.27,620.03,1.57,5.0,7.79,0.59
47119,True,0.2,0.49,0.15,False,False,377.86,546.57,1.91,4.0,2.84,0.49
47124,False,0.82,0.12,0.29,False,False,566.35,1333.97,0.17,5.0,11.45,0.47
47129,True,0.23,0.2,0.35,False,False,372.38,411.19,0.47,4.0,12.3,0.79
47134,True,0.1,0.27,0.1,False,False,388.51,545.45,0.48,6.0,2.76,0.65
47139,False,0.1,0.17,0.27,True,False,277.5,359.56,0.41,5.0,7.77,0.68
47144,True,0.1,0.25,0.22,False,False,293.31,703.23,1.34,4.0,8.11,0.87
47149,False,0.1,0.4,0.15,False,False,297.14,798.58,1.59,4.0,7.71,1.22
47154,True,0.21,0.21,0.08,False,False,402.97,831.07,0.75,6.0,3.31,0.38
47159,False,0.08,0.08,0.21,False,False,333.63,609.63,1.34,7.0,5.28,0.38
47164,True,0.17,0.3,0.17,False,False,367.91,436.44,0.5,4.0,4.15,0.63
47169,False,0.1,0.13,0.2,False,False,289.68,385.4,0.8,5.0,7.83,0.83
47174,True,0.17,0.49,0.06,False,False,432.47,1043.88,0.43,6.0,2.49,0.55
47179,False,0.2,0.12,0.23,False,False,370.97,584.34,0.9,5.0,6.14,0.61
47184,False,0.11,0.25,0.29,False,False,341.75,743.32,0.64,7.0,7.8,0.46
47189,True,0.43,0.18,0.11,False,False,550.84,1245.6,0.29,7.0,3.85,0.82
47194,True,0.18,0.28,0.05,False,False,378.19,358.54,0.32,7.0,1.61,0.73
47199,False,0.14,0.09,0.23,False,False,273.32,582.37,0.83,4.0,8.17,0.41
47204,True,0.26,0.49,0.36,False,False,391.95,860.13,0.0,4.0,10.75,0.26
47209,False,0.23,0.26,0.29,False,False,322.18,756.48,0.33,4.0,9.45,1.3
47214,True,0.33,0.2,0.07,False,False,434.49,662.71,0.88,6.0,1.72,1.17
47219,False,0.23,0.26,0.23,False,False,408.62,666.64,0.65,7.0,8.59,0.59
47224,True,0.05,0.3,0.23,False,False,339.49,385.93,0.26,4.0,7.54,0.87
47229,False,0.3,0.23,0.26,False,True,310.58,746.84,0.05,3.0,10.86,0.49
47234,False,0.04,0.08,0.19,False,False,318.91,471.28,0.0,6.0,4.17,0.64
47239,True,0.34,0.38,0.04,False,False,555.6,740.6,1.47,8.0,1.8,0.71
47244,False,0.26,0.21,0.26,False,False,404.9,1376.88,2.92,6.0,11.1,0.7
47249,True,0.26,0.23,0.08,False,False,323.14,665.02,0.18,3.0,2.71,0.23
47254,False,0.17,0.09,0.3,False,False,342.25,225.4,0.48,5.0,8.47,0.48
47259,True,0.48,0.52,0.09,False,False,501.82,767.17,1.0,7.0,3.21,0.52
47264,True,0.48,0.37,0.07,False,False,514.52,926.51,0.92,6.0,2.68,1.25
47269,False,0.07,0.07,0.22,False,False,331.72,516.91,0.55,5.0,5.28,0.48
47274,False,0.04,0.12,0.27,False,False,282.44,356.83,0.88,5.0,7.32,0.19
47279,True,0.35,0.35,0.12,False,False,503.3,830.29,0.31,7.0,3.34,0.81
47284,False,0.49,0.15,0.23,False,False,503.84,1139.21,1.13,6.0,9.25,0.87
47289,True,0.38,0.15,0.26,False,False,476.32,562.48,0.79,6.0,6.34,0.52
47294,False,0.34,0.15,0.28,False,False,409.71,1091.65,0.92,5.0,8.51,0.52
47299,True,0.25,0.25,0.18,True,False,401.88,489.74,0.37,4.0,5.61,0.55
47304,False,0.12,0.24,0.33,False,False,265.47,581.41,0.54,4.0,9.46,0.12
47309,True,0.39,0.18,0.21,False,True,371.36,713.56,0.03,3.0,7.61,0.62
47314,False,0.28,0.24,0.34,False,False,420.32,730.18,1.03,6.0,12.92,0.41
47319,True,0.55,0.45,0.24,True,False,571.51,1350.43,0.21,6.0,6.82,1.31
47324,False,0.04,0.26,0.11,False,False,359.18,392.13,0.56,9.0,2.17,0.37
47329,True,0.37,0.41,0.07,True,False,528.91,888.95,0.26,7.0,2.92,0.6
47339,True,0.87,0.46,0.24,False,False,553.92,1933.41,0.9,3.0,8.87,0.43
47344,True,0.39,0.26,0.26,False,True,400.37,807.35,0.42,4.0,11.72,0.92
47349,False,0.31,0.37,0.37,False,False,470.65,1480.07,0.7,5.0,14.65,0.96
47354,False,0.34,0.08,0.34,False,False,394.52,848.41,0.0,6.0,10.88,0.68
47359,True,0.19,0.6,0.08,False,False,385.05,578.63,0.64,5.0,2.34,0.94
47364,False,0.12,0.16,0.35,False,False,340.95,350.25,0.35,5.0,7.74,0.66
47369,True,0.43,0.43,0.12,False,False,505.24,849.9,1.56,6.0,4.54,0.43
47374,True,0.42,0.08,0.0,False,False,438.06,407.29,0.42,6.0,0.0,0.08
47379,False,0.25,0.0,0.5,False,False,329.17,519.2,1.76,4.0,8.13,0.59
47384,False,0.05,0.05,0.23,False,False,267.73,460.93,1.71,5.0,6.57,0.51
47389,True,0.28,0.19,0.14,True,False,381.85,521.81,0.05,5.0,3.89,0.69
47394,False,0.42,0.11,0.11,True,False,432.91,623.2,0.49,5.0,3.17,0.6
47399,True,0.15,0.15,0.3,False,False,375.29,393.77,0.83,6.0,8.05,0.53
47404,False,0.12,0.37,0.17,False,False,347.13,753.92,1.12,5.0,5.69,0.85
47409,True,0.27,0.2,0.17,False,False,439.95,849.43,0.87,6.0,6.23,1.1
47414,False,0.13,0.13,0.39,False,False,284.21,500.13,0.21,3.0,11.67,0.82
47419,True,0.21,0.26,0.17,True,False,355.06,690.26,0.43,4.0,3.48,0.56
47424,True,0.18,0.3,0.2,False,False,390.12,729.52,0.71,5.0,8.51,0.48
47429,False,0.46,0.15,0.3,False,False,449.63,1370.0,1.01,6.0,10.64,0.38
47434,True,0.35,0.05,0.05,True,False,461.0,553.96,0.0,8.0,1.83,0.59
47439,False,0.0,0.05,0.2,False,False,310.95,325.92,0.5,8.0,4.16,0.55
47444,False,0.2,0.12,0.2,False,False,368.06,610.05,0.16,6.0,4.5,0.51
47449,True,0.27,0.31,0.12,False,False,495.0,1308.8,0.94,7.0,4.5,0.82
47454,True,0.18,0.14,0.27,False,False,345.94,264.43,0.0,5.0,7.48,0.59
47459,False,0.14,0.41,0.32,False,False,347.03,753.51,2.27,5.0,5.39,0.32
47464,True,0.32,0.23,0.16,False,False,471.05,1280.2,0.07,7.0,6.99,0.29
47469,False,0.11,0.23,0.25,False,False,392.31,895.2,1.01,6.0,10.33,1.01
47474,False,0.2,0.05,0.36,False,False,397.34,447.42,0.2,5.0,5.58,0.51
47479,True,0.61,0.31,0.05,False,False,528.64,1103.89,1.07,6.0,1.64,0.41
47484,False,0.26,0.32,0.12,False,True,349.0,851.32,0.94,4.0,3.26,0.76
47489,True,0.09,0.32,0.32,False,False,377.05,305.63,0.26,6.0,6.78,0.65
47494,True,0.15,0.48,0.19,False,False,329.13,571.21,0.07,4.0,5.66,0.48
47499,False,0.26,0.07,0.26,False,False,408.62,833.97,1.26,7.0,8.92,0.44
47504,True,0.3,0.19,0.34,False,False,414.79,580.76,0.71,5.0,9.82,0.49
47509,False,0.3,0.19,0.11,True,False,414.19,640.94,0.78,6.0,4.26,0.56
47514,False,0.06,0.06,0.42,False,False,242.4,236.61,0.06,4.0,8.93,0.3
47519,True,1.03,0.18,0.0,False,False,831.85,1354.28,1.63,10.0,0.0,0.78
47524,False,0.2,0.2,0.24,False,False,331.9,517.54,1.2,6.0,5.94,0.56
47529,True,0.28,0.24,0.16,False,False,440.39,929.51,0.84,6.0,6.42,0.44
47534,False,0.35,0.25,0.22,False,False,438.74,948.62,0.11,5.0,5.87,0.57
47539,True,0.19,0.22,0.16,True,False,373.59,680.3,0.22,5.0,7.31,0.52
47544,False,0.23,0.19,0.35,False,False,341.81,443.08,0.5,4.0,11.45,0.35
47549,True,0.77,0.15,0.31,False,False,590.62,1323.02,0.12,5.0,10.57,0.69
47553,False,0.27,0.08,0.27,False,False,355.13,382.14,0.62,5.0,6.39,0.62
47559,True,0.39,0.12,0.19,False,False,480.43,859.81,0.16,7.0,4.13,0.9
47564,True,0.27,0.18,0.13,False,False,504.9,418.02,0.04,7.0,3.56,0.27
47569,False,0.13,0.27,0.27,False,True,340.63,497.73,0.45,5.0,5.61,0.31
47574,True,0.2,0.41,0.2,False,False,310.91,580.73,0.96,3.0,7.25,0.47
47579,False,0.09,0.32,0.38,False,False,312.92,667.81,0.38,4.0,12.66,0.58
47584,True,0.19,0.29,0.16,True,False,401.19,473.22,2.09,5.0,5.11,0.55
47589,False,0.13,0.39,0.42,False,False,309.9,506.33,0.71,4.0,11.77,0.23
47594,True,0.54,0.36,0.09,True,False,594.6,1001.74,1.03,9.0,2.1,1.03
47599,False,0.04,0.13,0.31,False,False,273.44,263.26,0.4,5.0,6.61,0.09
47604,False,0.04,0.0,0.33,False,False,280.66,452.74,0.0,6.0,8.92,0.33
47609,True,0.17,0.37,0.0,False,False,414.9,362.99,1.2,7.0,0.0,0.46
47614,False,0.18,0.36,0.21,False,False,391.63,747.89,0.03,4.0,6.1,0.63
47619,True,0.39,0.3,0.18,False,False,417.85,852.97,0.15,4.0,7.56,0.84
47624,False,0.16,0.19,0.13,True,False,292.27,446.26,0.16,3.0,4.98,0.53
47629,True,0.44,0.31,0.16,False,False,550.86,1046.07,0.38,7.0,3.72,0.44
47634,True,0.32,0.16,0.26,False,False,477.49,746.08,0.87,6.0,7.46,0.52
47639,False,0.45,0.13,0.16,False,False,468.1,818.4,0.19,6.0,4.29,0.36
47644,False,0.03,0.47,0.34,False,False,268.68,480.03,1.57,4.0,8.81,0.94
47649,True,0.64,0.17,0.2,False,True,582.51,1197.99,1.31,7.0,6.47,0.44
47654,False,0.11,0.25,0.28,False,False,310.83,419.17,0.39,4.0,7.81,0.75
47659,True,0.33,0.39,0.19,False,False,472.53,763.03,0.61,4.0,7.42,0.61
47664,True,0.49,0.08,0.2,False,False,443.42,991.24,0.0,4.0,6.81,0.53
47669,False,0.12,0.24,0.37,True,False,349.08,415.57,0.08,6.0,8.81,0.16
47674,True,0.51,0.18,0.15,True,False,512.01,1117.34,0.94,6.0,4.72,0.62
47684,True,0.42,0.6,0.14,False,False,391.91,981.11,1.52,3.0,3.67,0.46
